respondent_id,date_created,date_modified,company-type,company-activity,company-years,position,seniority,founder,experience,main-programming-language,contract-type,workmode,work-time,currency,income-in-currency,extra-income-in-currency,stocks,stock-type,max-title,english-level,city,min-experience,max-experience
12962866784,09/13/2021 10:17:49 AM,09/13/2021 10:30:08 AM,Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Software Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término indefinido,Presencial,48,Pesos,50000000.0,12000000,0,No,4,1,Cali,3,4
12962654696,09/13/2021 9:11:29 AM,09/13/2021 9:21:08 AM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,1,Full Stack Developer/ Engineer,Mid (intermedio),Sí,10 - 15 años,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,67200000.0,5600000,0,No,2,1,Medellín,10,14
12962632493,09/13/2021 9:03:43 AM,09/13/2021 9:15:37 AM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,Más de 10,DevOps / Ingeniero de Infraestructura,Senior (Avanzado),No,3 - 5 años,Otro,Contrato a término indefinido,Flexible,45,Pesos,198000000.0,0,0,No,4,3,Medellín,3,4
12962629281,09/13/2021 9:03:24 AM,09/13/2021 9:10:38 AM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Web Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,Contrato a término indefinido,Remoto,50,Pesos,13500000.0,900000,0,No,4,3,Bogotá,5,9
12961957830,09/13/2021 3:54:30 AM,09/13/2021 4:11:28 AM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Software Engineer,Senior (Avanzado),No,Más de 15 años,PHP,Contrato a término indefinido,Remoto,45,Pesos,60000000.0,4500000,0,No,5,2,Soacha,15,15
12961578005,09/12/2021 11:14:24 PM,09/12/2021 11:30:59 PM,Colombiana con mercado latinoamericano,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Otro,Mid (intermedio),No,5 - 10 años,PHP,Contrato a término fijo,Remoto,40,Pesos,24000000.0,1200000,0,No,4,1,Bucaramanga,5,9
12960672104,09/12/2021 10:22:11 AM,09/12/2021 10:36:09 AM,Colombiana con mercado latinoamericano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",Más de 10,Analyst / Analista,Junior (Principiante),No,3 - 5 años,PHP,Contrato a término indefinido,Remoto,48,Pesos,28800000.0,4320000,0,No,3,1,Itagüí,3,4
12960539692,09/12/2021 8:17:44 AM,09/12/2021 8:31:30 AM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Full Stack Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,Python,Contrato a término indefinido,Remoto,40,Dólares,52800.0,0,0,No,6,4,Bogotá,5,9
12960144734,09/12/2021 12:43:58 AM,09/12/2021 12:53:21 AM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,2 - 5,DevOps / Ingeniero de Infraestructura,Senior (Avanzado),No,10 - 15 años,Otro,Contrato a término indefinido,Flexible,60,Pesos,276000000.0,23000000,0,No,4,2,Bogotá,10,14
12960115273,09/11/2021 11:52:50 PM,09/12/2021 12:01:43 AM,Extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",Más de 10,Full Stack Developer/ Engineer,Junior (Principiante),No,Menos de 1 año,JavaScript,Otro,Remoto,40,Pesos,50400000.0,0,0,No,4,2,Neiva,0,0
12959938840,09/11/2021 7:38:00 PM,09/11/2021 7:53:01 PM,Extranjera,Otro,Más de 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,Python,Contratista internacional,Remoto,35,Dólares,60000.0,0,0,No,4,2,Medellín,5,9
12959921448,09/11/2021 7:15:49 PM,09/11/2021 7:21:09 PM,Extranjera,Otro,Más de 10,Frontend Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,66000000.0,0,0,No,4,3,Bogotá,5,9
12959888417,09/11/2021 6:34:41 PM,09/11/2021 6:44:44 PM,Colombiana con mercado latinoamericano,Otro,5 - 10,Otro,Mid (intermedio),No,5 - 10 años,PHP,Contrato a término indefinido,Remoto,40,Pesos,37200000.0,0,0,No,3,1,Pereira,5,9
12959702346,09/11/2021 2:59:56 PM,09/11/2021 3:35:41 PM,Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",5 - 10,Frontend Developer/ Engineer,Junior (Principiante),No,Menos de 1 año,JavaScript,Contrato a término indefinido,Presencial,48,Pesos,11676000.0,0,976000,No,2,0,Santa Marta,0,0
12959702685,09/11/2021 3:00:17 PM,09/11/2021 3:17:16 PM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Mid (intermedio),No,5 - 10 años,JavaScript,Contrato a término indefinido,Flexible,40,Pesos,120000000.0,120000000,0,No,1,2,Barranquilla,5,9
12959685121,09/11/2021 2:39:28 PM,09/11/2021 2:49:59 PM,Extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Más de 10,Software Engineer,Senior (Avanzado),No,5 - 10 años,Java,Contrato a término indefinido,Remoto,40,Pesos,144000000.0,20000000,0,Sí - dividendos,4,1,Pereira,5,9
12959685032,09/11/2021 2:39:15 PM,09/11/2021 2:46:11 PM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término indefinido,Presencial,35,Pesos,55200000.0,0,0,Sí - dividendos,4,3,Bogotá,3,4
12959362160,09/11/2021 9:30:34 AM,09/11/2021 9:38:27 AM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Full Stack Developer/ Engineer,Junior (Principiante),No,1+ año,TypeScript,Contrato a término indefinido,Remoto,20,Pesos,11520000.0,0,0,No,1,1,Bucaramanga,1,1
12959292495,09/11/2021 8:31:19 AM,09/11/2021 8:54:15 AM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Otro,Mid (intermedio),No,3 - 5 años,C#,Contratista internacional,Remoto,40,Pesos,36000000.0,12000000,0,No,2,2,Bogotá,3,4
12959280871,09/11/2021 8:20:58 AM,09/11/2021 8:31:47 AM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Full Stack Developer/ Engineer,Senior (Avanzado),No,5 - 10 años,C#,Contrato a término indefinido,Remoto,45,Pesos,110000000.0,0,0,No,4,2,Bogotá,5,9
12959197132,09/11/2021 7:04:23 AM,09/11/2021 7:14:08 AM,Extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",2 - 5,Software Architect / Arquitecto de software,Senior (Avanzado),No,10 - 15 años,Python,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Remoto,30,Dólares,100000.0,0,0,Sí - stock options,4,3,Medellín,10,14
12959160092,09/11/2021 6:29:58 AM,09/11/2021 6:40:24 AM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Backend Developer/ Engineer,Mid (intermedio),No,3 - 5 años,PHP,Contrato a término indefinido,Flexible,45,Pesos,44400000.0,0,0,No,4,1,Cali,3,4
12959078803,09/11/2021 5:08:29 AM,09/11/2021 5:22:23 AM,Colombiana con mercado latinoamericano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",2 - 5,Mobile Developer,Senior (Avanzado),No,5 - 10 años,Dart,Contrato a término indefinido,Remoto,40,Pesos,102000000.0,0,0,No,4,1,Medellín,5,9
12959040486,09/11/2021 4:30:10 AM,09/11/2021 4:42:33 AM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Analyst / Analista,Junior (Principiante),No,1+ año,C#,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Remoto,60,Pesos,16800000.0,0,0,No,3,1,Bogotá,1,1
12958998224,09/11/2021 3:43:24 AM,09/11/2021 4:02:32 AM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Otro,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término indefinido,Remoto,32,Pesos,38000000.0,3600000,0,No,4,2,Otro,3,4
12958932850,09/10/2021 10:18:27 PM,09/11/2021 3:00:27 AM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Backend Developer/ Engineer,Mid (intermedio),No,3 - 5 años,Python,Contrato a término indefinido,Remoto,40,Pesos,90000000.0,0,0,No,4,2,Medellín,3,4
12958767525,09/10/2021 11:17:46 PM,09/10/2021 11:32:13 PM,Extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Software Architect / Arquitecto de software,Senior (Avanzado),No,5 - 10 años,TypeScript,Contratista internacional,Presencial,45,Dólares,120000.0,10000,100000,Sí - stock options,4,3,Medellín,5,9
12958741431,09/10/2021 10:50:19 PM,09/10/2021 10:59:22 PM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Software Architect / Arquitecto de software,Senior (Avanzado),No,3 - 5 años,Java,Contrato a término indefinido,Remoto,80,Pesos,40000000.0,120000,1,No,3,2,Bogotá,3,4
12958730098,09/10/2021 10:39:09 PM,09/10/2021 10:49:38 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Frontend Developer/ Engineer,Junior (Principiante),No,1+ año,JavaScript,Contrato a término fijo,Remoto,42,Pesos,36000000.0,30000,0,Sí - stock options,4,2,Bogotá,1,1
12958715155,09/10/2021 10:22:40 PM,09/10/2021 10:38:50 PM,Colombiana con mercado latinoamericano,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Machine learning Specialist / Engineer,Junior (Principiante),No,2+ años,Python,Contrato a término indefinido,Remoto,40,Pesos,67200000.0,0,0,No,4,2,Medellín,2,2
12958505921,09/10/2021 7:42:10 PM,09/10/2021 7:49:33 PM,Colombiana con mercado global,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Más de 10,Software Engineer,Junior (Principiante),No,2+ años,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,2100000.0,0,0,No,3,1,Bogotá,2,2
12958477195,09/10/2021 7:22:17 PM,09/10/2021 7:31:22 PM,"Sector público colombiano (ministerios, secretarías, alcaldías, etc)",Otro,Más de 10,Software Engineer,Senior (Avanzado),No,Menos de 1 año,JavaScript,Contrato a término indefinido,Remoto,35,Pesos,24000000.0,0,0,No,2,2,Bogotá,0,0
12958350609,09/10/2021 5:56:27 PM,09/10/2021 6:07:37 PM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,2 - 5,DevOps / Ingeniero de Infraestructura,Mid (intermedio),No,10 - 15 años,Java,Contrato a término indefinido,Remoto,48,Pesos,120000000.0,36000000,0,No,4,2,Bogotá,10,14
12958335915,09/10/2021 5:50:58 PM,09/10/2021 6:00:03 PM,Extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",Más de 10,Backend Developer/ Engineer,Mid (intermedio),No,2+ años,Go,Contrato a término indefinido,Flexible,40,Pesos,58000000.0,14000000,0,No,4,1,Bogotá,2,2
12958306652,09/10/2021 5:35:28 PM,09/10/2021 5:47:46 PM,Colombiana con mercado latinoamericano,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",5 - 10,Backend Developer/ Engineer,Mid (intermedio),No,5 - 10 años,JavaScript,Contrato a término indefinido,Remoto,48,Pesos,65680000.0,0,0,No,4,2,Bogotá,5,9
12958293511,09/10/2021 12:38:33 PM,09/10/2021 5:39:20 PM,Colombiana con mercado latinoamericano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",2 - 5,Backend Developer/ Engineer,Senior (Avanzado),No,3 - 5 años,Ruby,Contrato a término indefinido,Remoto,50,Pesos,108000000.0,0,0,No,4,1,Bogotá,3,4
12958194059,09/10/2021 4:35:18 PM,09/10/2021 4:42:43 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,2 - 5,Full Stack Developer/ Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contrato a término indefinido,Remoto,40,Dólares,36000.0,400,3000,No,1,2,Bogotá,3,4
12958172336,09/10/2021 4:23:20 PM,09/10/2021 4:37:47 PM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Analyst / Analista,Mid (intermedio),No,5 - 10 años,JavaScript,Contrato a término indefinido,Flexible,40,Pesos,50400000.0,0,0,No,4,2,Bogotá,5,9
12958071139,09/10/2021 3:34:21 PM,09/10/2021 3:51:55 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Backend Developer/ Engineer,Mid (intermedio),No,2+ años,C#,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Remoto,40,Pesos,78000000.0,7200000,0,No,1,1,Medellín,2,2
12957988489,09/10/2021 2:54:14 PM,09/10/2021 3:08:19 PM,Extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",2 - 5,Machine learning Specialist / Engineer,Junior (Principiante),No,1+ año,Python,Contratista internacional,Remoto,30,Pesos,54000000.0,0,0,No,4,2,Medellín,1,1
12957934266,09/10/2021 2:29:50 PM,09/10/2021 2:39:12 PM,Extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",Más de 10,Developer/ Engineer,Mid (intermedio),No,5 - 10 años,C#,Contrato a término indefinido,Remoto,40,Pesos,92000000.0,0,0,No,4,1,Barranquilla,5,9
12957922906,09/10/2021 2:18:08 PM,09/10/2021 2:32:20 PM,Colombiana con mercado latinoamericano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",2 - 5,Mobile Developer,Senior (Avanzado),No,5 - 10 años,Kotlin,Contrato a término indefinido,Remoto,40,Pesos,144000000.0,0,0,Sí - stock options,4,3,Medellín,5,9
12957796155,09/10/2021 1:26:22 PM,09/10/2021 1:35:38 PM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Mid (intermedio),No,5 - 10 años,Python,Contrato a término indefinido,Remoto,40,Pesos,26400000.0,0,0,No,4,1,Montería,5,9
12957701500,09/10/2021 12:44:53 PM,09/10/2021 1:21:58 PM,Colombiana con mercado latinoamericano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Full Stack Developer/ Engineer,Junior (Principiante),No,3 - 5 años,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,36000000.0,3000000,0,No,4,1,Bogotá,3,4
12957716346,09/10/2021 12:51:17 PM,09/10/2021 1:02:08 PM,Extranjera,"Servicio o producto de tecnología (similar a Dropbox, GitHub, Stripe, Heroku o hardware)",Más de 10,DevOps / Ingeniero de Infraestructura,Senior (Avanzado),No,1+ año,Python,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Flexible,40,Pesos,168000000.0,15000000,0,No,4,3,Bogotá,1,1
12957712423,09/10/2021 12:49:44 PM,09/10/2021 12:59:31 PM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Data Scientist / Engineer,Senior (Avanzado),No,3 - 5 años,Python,Contrato a término indefinido,Remoto,40,Pesos,144000000.0,0,0,Sí - stock options,4,3,Medellín,3,4
12957692771,09/10/2021 12:40:35 PM,09/10/2021 12:53:09 PM,Colombiana con mercado latinoamericano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Developer/ Engineer,Senior (Avanzado),No,Menos de 1 año,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,33600000.0,2800000,2800000,No,5,1,Bogotá,0,0
12957459568,09/10/2021 10:57:08 AM,09/10/2021 12:07:35 PM,Colombiana con mercado latinoamericano,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",2 - 5,DevOps / Ingeniero de Infraestructura,Senior (Avanzado),No,10 - 15 años,Shell,Contrato a término indefinido,Remoto,40,Pesos,16000000.0,0,11500,Sí - stock options,4,3,Bogotá,10,14
12957584982,09/10/2021 11:53:57 AM,09/10/2021 12:05:44 PM,Colombiana con mercado global,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",2 - 5,Otro,Senior (Avanzado),No,10 - 15 años,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,120000000.0,10000000,0,No,2,1,Medellín,10,14
12957573228,09/10/2021 11:48:49 AM,09/10/2021 12:03:23 PM,Extranjera,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",2 - 5,Full Stack Developer/ Engineer,Mid (intermedio),No,3 - 5 años,JavaScript,Contratista internacional,Remoto,40,Dólares,60000.0,0,0,No,4,3,Cali,3,4
12957427931,09/10/2021 10:50:34 AM,09/10/2021 11:38:42 AM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Data Scientist / Engineer,Senior (Avanzado),No,10 - 15 años,Python,Contratista internacional,Remoto,40,Dólares,60000.0,0,0,No,4,3,Cali,10,14
12957469313,09/10/2021 11:07:21 AM,09/10/2021 11:18:48 AM,Colombiana con mercado Colombiano,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",2 - 5,Frontend Developer/ Engineer,Mid (intermedio),No,5 - 10 años,TypeScript,Contrato a término fijo,Presencial,40,Pesos,65000000.0,0,0,No,3,1,Medellín,5,9
12957431385,09/10/2021 10:53:00 AM,09/10/2021 11:01:56 AM,Colombiana con mercado global,"Servicio habilitado por tecnología (similar a domicilios.com, Uber, Tappsi, Bunny inc, Etsy, e-commerce)",5 - 10,Teacher | Coach | Mentor | Educator,Senior (Avanzado),No,Más de 15 años,JavaScript,Contrato a término indefinido,Remoto,40,Pesos,100000000.0,30000,0,Sí - stock options,1,2,Otro,15,15
12957426243,09/10/2021 10:51:09 AM,09/10/2021 11:00:16 AM,Extranjera,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Mid (intermedio),No,5 - 10 años,JavaScript,"Contrato a término indefinido con empresa local, pero trabajo para empresa Extranjera",Flexible,40,Pesos,96000000.0,0,0,No,5,3,Medellín,5,9
12957318000,09/10/2021 10:11:11 AM,09/10/2021 10:23:15 AM,Colombiana con mercado Colombiano,Consultoría y servicios de desarrollo de software a la medida,5 - 10,Web Developer/ Engineer,Mid (intermedio),No,5 - 10 años,PHP,Otro,Remoto,48,Pesos,21000000.0,0,0,No,3,1,Bucaramanga,5,9
12957292039,09/10/2021 10:03:22 AM,09/10/2021 10:11:06 AM,Colombiana con mercado EEUU,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Full Stack Developer/ Engineer,Senior (Avanzado),No,Más de 15 años,PHP,Contrato a término fijo,Remoto,48,Pesos,60000000.0,0,0,No,3,2,Bogotá,15,15
12957284988,09/10/2021 10:00:54 AM,09/10/2021 10:10:27 AM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Developer/ Engineer,Junior (Principiante),No,Menos de 1 año,SQL,Contrato a término fijo,Remoto,48,Pesos,36000000.0,0,0,No,4,2,Cartagena,0,0
12957276834,09/10/2021 9:57:58 AM,09/10/2021 10:09:00 AM,Colombiana con mercado global,"Servicio no tecnológico (banca, seguros, contabilidad, etc)",Más de 10,Software Engineer,Mid (intermedio),No,5 - 10 años,TypeScript,Contrato a término indefinido,Remoto,40,Pesos,60000000.0,17000000,0,No,5,1,Otro,5,9
12947887886,09/07/2021 9:05:15 AM,09/07/2021 9:21:27 AM,Colombiana con mercado global,Consultoría y servicios de desarrollo de software a la medida,Más de 10,Backend Developer/ Engineer,Mid (intermedio),No,3 - 5 años,Otro,Contrato a término indefinido,Presencial,40,Pesos,58800000.0,8820000,0,No,4,1,Cali,3,4
